Part,Jan-98,Feb-98,Mar-98,Apr-98,May-98,Jun-98,Jul-98,Aug-98,Sep-98,Oct-98,Nov-98,Dec-98,Jan-99,Feb-99,Mar-99,Apr-99,May-99,Jun-99,Jul-99,Aug-99,Sep-99,Oct-99,Nov-99,Dec-99,Jan-00,Feb-00,Mar-00,Apr-00,May-00,Jun-00,Jul-00,Aug-00,Sep-00,Oct-00,Nov-00,Dec-00,Jan-01,Feb-01,Mar-01,Apr-01,May-01,Jun-01,Jul-01,Aug-01,Sep-01,Oct-01,Nov-01,Dec-01,Jan-02,Feb-02,Mar-02
21071151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,5,1,5,1,0,3,1,1,0,1,2,0,1,0,0,8,2,2
21313746,0,1,2,1,1,1,0,1,1,2,1,0,2,4,1,1,2,1,0,0,1,1,0,1,0,1,3,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0
21314263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,3,0,1,3,0,0,0,0,0,2,3,3,0,0,1,2,0,3,2,1,0,3,3
90581603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,0,0,2,2,12,1,1,1,2,2,0,0,0,1,0,1,1,1,0,1,0,2,0
90581776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,4,0,0,1,0,0,1,1,0,2,1,0,1,0,5,4,1,2,2,0,0,1,1,0,2
90606354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,1,1,2,2,3,2,8,5,3,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18034464,2,0,1,2,0,0,0,0,0,2,0,0,0,3,1,0,0,3,1,0,2,0,0,1,3,0,1,1,0,0,3,0,3,0,2,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0
21017975,3,2,4,1,0,2,6,1,0,1,0,0,3,1,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
21023078,0,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,2,0,1,0,2,5,3,0,0,0,0,0,0,3,1,1,1,0,0,1,1,2,2,1,0,0
21030002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,2,0,0,3,0,1,2,0,2,0,0,1,0,0,11,2,0,4,2,0
21031967,1,0,0,0,0,4,3,0,0,2,2,1,0,0,2,1,0,3,0,1,0,2,2,2,0,0,0,0,1,1,1,2,0,1,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0
21035362,0,2,0,0,0,2,0,1,1,1,5,0,2,0,0,0,0,0,1,0,0,2,2,0,0,1,0,0,1,0,0,0,1,2,0,0,0,3,1,0,0,1,1,0,1,2,0,2,1,1,0
21035832,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,3,4,1,2,2,1,0,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
21047029,0,1,2,0,1,0,1,2,0,3,2,0,0,3,1,1,0,2,6,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
21047098,0,11,0,0,0,0,3,1,1,2,3,0,1,1,1,3,0,0,0,0,0,0,1,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
21049185,0,5,0,1,0,1,0,2,2,1,1,0,2,1,0,0,1,1,0,0,2,1,3,0,0,0,0,0,0,2,0,4,0,0,1,0,1,1,1,0,0,0,0,1,0,2,0,0,0,0,0
21051396,0,4,1,0,3,1,1,1,3,2,2,1,0,1,0,1,2,2,0,1,0,2,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
21055155,2,0,0,2,0,0,0,2,3,0,0,0,0,1,0,0,1,2,1,1,1,1,0,0,2,0,2,1,1,0,1,0,2,0,2,1,0,2,0,1,0,0,2,1,1,0,0,0,0,1,0
21055761,3,0,1,0,0,1,1,2,7,0,0,1,2,0,0,2,1,2,1,1,2,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,0
21056634,5,0,3,1,0,0,2,0,0,1,1,0,1,1,1,1,0,2,1,2,0,2,0,0,0,1,2,0,0,0,0,0,0,0,3,1,1,0,2,0,0,1,1,0,0,1,0,0,0,0,0
21058079,0,4,0,2,2,2,0,0,0,4,0,1,3,0,0,0,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1,1,0,0,0,3,1,0,0,0,0
21058480,3,8,0,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,2,1,1,0,2,0,0,1,0,0,1,1,3,1,0,0,0,0
21058483,0,1,2,2,1,0,1,2,1,2,2,1,0,0,0,0,2,0,0,0,2,3,1,0,1,1,2,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,2,0,2,0,0,0
21059248,4,2,4,1,0,1,4,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,2,0,0,0,0,1,0,2,0,2,1,0,0,1,2,0,0,0,0,0,0
21060682,2,0,2,2,2,1,1,0,1,2,0,1,1,1,4,0,0,0,0,3,2,1,1,0,4,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21061863,1,3,2,1,5,0,0,1,1,4,0,0,0,0,0,0,2,3,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,4
21091923,1,3,3,0,0,2,0,1,3,1,1,0,3,0,0,3,1,0,1,1,2,2,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0
21314365,0,0,0,0,0,0,0,0,2,0,1,2,0,0,1,0,0,1,0,1,5,2,2,0,1,2,1,2,0,1,0,0,0,0,0,0,2,0,2,0,3,1,0,0,0,3,0,0,0,1,1
90374967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,4,4,2,2,0,1,0,0,1,8,0,0,0,2,0,2,2,0,0,3,1
90437612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,3,0,2,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,2,0,5,3,2,3,0,2,0,0,0,0
90523906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,4,0,0,1,1,1,0,0,5,1,2,0,2,0,0,4,0,3,3,1,0,2,0,3
90549936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,1,2,1,0,1,0,0,0,3,3,4,4,1,4,1,0,0,2,3
90606308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,4,4,5,0,0,1,2,2,1,0,6,1
15697142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0
21017238,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,5,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
21023865,0,0,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,3,1,0,0,0,0,2,1,1,2,2,3,1,2,0,1,1,1,2,2,2,1,0,2,1,1,0,0,0,0,0,0,0,0
21030043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,7,0,0,2,5,1,1,2,0,1,2,7,0,0,0,0,2,3
21031493,0,2,0,1,0,2,3,1,1,1,3,3,0,0,0,1,2,0,1,0,0,0,2,0,0,1,0,0,0,2,1,0,1,0,0,2,1,0,0,0,3,0,0,2,1,0,0,1,0,0,0
21032449,0,0,2,0,0,1,0,0,0,2,0,0,0,0,2,0,0,4,0,2,1,4,2,1,1,0,2,0,2,1,0,0,1,0,0,0,0,3,1,0,1,2,0,0,0,0,0,1,2,0,0
21034084,0,1,1,2,0,1,0,0,0,0,0,2,2,1,4,1,2,2,0,0,0,1,1,0,2,1,1,0,0,2,1,1,0,1,1,0,1,0,0,2,0,2,0,1,1,0,0,0,0,0,0
21034224,1,1,0,0,2,2,1,0,1,0,0,7,0,0,0,0,1,0,1,2,2,0,0,2,1,0,0,2,0,1,2,0,1,0,2,2,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0
21034280,1,0,6,1,0,0,6,0,1,1,0,2,0,0,2,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,2,2,0,1,0,0,0,0,0,1,1,0,2,0,0,0,0
21041478,3,4,1,3,0,0,0,0,0,0,1,4,2,0,1,0,0,1,1,1,1,0,2,0,1,2,2,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,1
21046166,2,0,1,7,0,0,4,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,2,2,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,2,0
21050253,0,3,0,3,1,0,1,3,3,2,0,2,1,0,0,0,1,2,0,0,0,2,0,1,0,1,0,0,0,0,2,4,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0
21051411,2,1,3,3,0,0,1,4,0,1,0,1,0,2,0,0,0,4,0,0,0,0,0,2,2,0,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3
21058334,3,1,4,1,0,2,4,1,1,2,0,1,0,2,0,0,1,2,1,1,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0
21062992,2,3,2,1,0,2,2,2,1,0,2,0,2,2,2,3,1,0,0,0,1,0,2,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
21068924,0,0,0,0,0,4,3,3,4,1,1,1,1,3,1,0,1,0,2,1,2,3,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
21070197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,1,1,0,0,0,1,2,2,2,0,0,2,2,1,1,0,3,1,3,0,0,2,4,0,0,1,0,0,0,0,0,1,1
21070205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,2,0,2,1,2,2,3,0,0,1,0,2,1,1,0,0,0,2,1,1,0,2,2,2,3,0,1,2,0,0
21072193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,5,6,2,2,0,0,0,0,0,0,1,3,0,2,0,0,1,3,0,1,0,0,0,5,0,0
21123527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,6,5,1,0,0,1,2,0,0,0,1,1,2,2,2,2,2,3,0,0,1,2
21137098,3,0,0,0,3,0,0,0,1,2,1,0,3,0,4,1,4,0,1,2,0,2,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,0,0,1,0,0,0
21312156,0,0,0,0,1,0,4,1,0,3,5,3,0,2,2,2,2,2,1,0,2,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
21313733,1,1,2,2,2,2,0,1,2,4,2,0,0,1,2,1,0,1,0,1,2,0,1,1,0,1,1,1,1,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11527934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,12,8,1,2,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21023866,0,0,0,0,0,0,1,0,0,0,1,3,1,1,0,0,1,0,1,2,1,2,5,1,0,1,1,1,2,2,2,0,2,0,1,0,0,4,1,1,0,1,0,0,0,0,0,0,0,0,0
21050466,1,2,0,1,2,0,1,0,0,1,0,1,1,0,0,1,4,3,1,0,2,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,3,0,1,4,0,0,0,0,0,0,1
21050718,1,1,4,6,2,0,0,1,1,0,1,0,3,1,1,0,0,0,1,0,0,0,1,0,2,0,1,1,2,1,1,2,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
21050795,0,6,0,1,2,3,1,1,1,1,0,1,0,1,1,0,2,0,0,1,1,0,4,0,0,1,1,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
21051064,0,1,2,3,2,1,0,0,0,1,2,1,0,0,1,6,1,1,0,1,0,1,0,1,1,1,2,0,0,0,2,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,1,0,0,0
21052284,4,2,0,2,1,1,4,5,2,0,1,0,1,2,1,0,0,3,0,0,1,0,0,0,0,0,0,2,1,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
21053571,2,0,2,2,1,1,1,2,3,1,0,0,0,1,0,0,0,1,1,4,1,0,1,0,4,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
21054133,5,2,2,0,2,0,2,3,2,0,2,0,2,1,1,0,1,1,0,3,0,1,0,1,0,0,1,1,0,0,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
21063431,3,9,4,2,3,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
21067083,0,0,0,0,0,4,2,2,0,1,0,0,0,0,0,0,2,3,1,2,2,1,0,1,2,0,2,0,0,0,0,2,1,5,1,1,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0
21091858,3,0,4,0,4,1,0,2,0,1,1,2,0,3,0,0,2,0,0,0,2,0,1,1,0,0,1,1,1,0,0,2,0,0,0,0,1,0,2,0,0,0,0,1,1,0,0,0,1,1,0
21029644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,1,0,1,0,1,0,0,6,1,3,0,1,0,1,2,0,2,3,5,2,2,4
21030358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,5,0,10,0,0,0,5,0,0,0,5,5,0
21030436,0,5,0,5,0,10,0,0,5,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21033277,4,0,0,7,0,1,1,0,0,4,4,0,2,0,3,0,2,2,0,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0
21035497,0,0,0,0,1,0,0,2,0,0,1,2,5,1,3,0,1,1,0,1,1,0,4,1,2,0,1,1,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,0,2,1,1,0,2,0
21046572,5,2,2,1,0,0,0,8,0,0,1,0,1,0,0,2,1,2,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,1,2,1,1,0,0,1,0,2,1,0,1,0,0,0
21046667,2,0,2,2,2,0,3,0,1,2,0,0,0,0,0,0,1,1,1,0,1,0,5,1,1,0,0,0,0,2,0,3,0,1,1,0,0,0,0,0,0,2,0,0,0,1,2,0,0,0,3
21046853,0,1,1,0,4,4,4,0,2,2,2,6,3,1,0,0,1,0,2,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21048978,3,0,1,4,1,0,4,2,2,1,1,0,0,3,4,1,5,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0
21057559,0,4,5,2,1,2,1,3,1,0,1,0,4,0,0,1,0,1,2,0,0,1,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0
21058857,1,0,0,0,4,2,6,3,6,0,1,0,1,2,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
21060715,3,1,3,0,3,2,3,3,0,2,1,0,0,0,1,0,1,2,0,0,0,0,1,1,0,1,0,1,0,0,0,2,0,2,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
21063152,7,5,0,1,5,2,2,0,4,0,1,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
21063275,3,1,1,0,1,2,5,2,2,1,0,2,1,2,0,1,1,1,1,0,0,1,0,0,0,0,2,1,0,0,0,2,0,0,0,1,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0
21063277,2,1,2,1,2,2,3,2,1,0,2,1,4,4,5,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
21063304,0,0,0,2,2,0,1,1,4,0,0,2,0,0,0,2,0,1,2,0,1,0,0,0,1,1,5,0,0,2,1,1,1,0,0,0,0,0,0,0,2,2,0,0,2,0,0,1,2,1,0
21133926,3,2,0,0,1,1,0,4,1,1,4,0,1,0,1,1,1,0,0,0,1,1,1,2,1,2,1,0,0,1,1,1,0,2,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0
21181922,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,6,4
21312122,0,0,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,4,1,0,4,1,2,1,1,1,6,1,2,4,0,0,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0
21312955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,1,0,5,4,2,1,1,4,1,2,1,0,1,0,0,0,1,3,0,1,0,0,1,0,2,0,1
21314059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,2,0,0,2,2,1,4,0,3,0,0,0,2,1,3,3,3,4,2,0,3,0,0
21314793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,8,4,4,2,6,2,1,0,2,0,4,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21017260,1,2,2,2,1,0,1,2,1,1,6,0,2,3,0,0,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,2,0,0,0,0,1,0,0,2,0,1,0,0,0,2,0,4,0,0,0
21019496,0,2,0,0,1,0,1,1,0,3,0,1,0,3,2,0,0,0,1,3,0,0,0,0,1,2,0,1,1,0,3,3,1,3,1,0,1,1,0,0,0,0,2,1,0,0,0,0,1,0,1
21021552,4,0,1,1,0,4,4,3,0,0,0,0,2,0,0,0,1,0,0,1,5,0,1,1,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,1,0,0,0,2,4,0,0,0,0
21023688,2,1,0,0,0,2,1,0,1,20,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
21035088,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,1,1,2,2,4,3,0,1,1,1,4,0,2,2,0,1,1,1,1,0,0,1,0,1,2,1,1,0,2,0,0,0,0,0
21046852,1,0,4,0,3,1,8,1,2,1,2,3,3,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0
21049018,1,2,0,1,0,0,0,0,0,8,0,1,0,0,0,0,6,0,4,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,0,2,2,0,2,0,0,0,2
21049126,1,0,2,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,2,2,4,0,0,1,2,2,0,1,2,0,0,0,0,0,0,2,1,1,4,0,0,0,0,3,1,0,0,0
21054527,0,0,1,0,3,1,5,3,3,1,0,1,0,2,2,0,2,0,0,0,0,0,1,2,0,1,1,0,3,0,0,0,2,0,0,0,0,0,0,1,1,0,3,0,0,0,1,0,1,0,0
21055749,1,0,4,1,1,0,1,1,1,0,0,1,1,1,0,7,3,1,1,2,1,0,0,0,0,0,1,0,2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1
21056284,0,0,2,0,1,1,1,1,2,0,0,2,2,4,4,5,4,1,0,2,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
21058509,2,2,1,3,1,3,0,4,2,1,0,1,0,0,6,1,0,0,1,0,0,0,3,2,0,0,0,2,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
21064862,2,3,0,0,0,0,0,0,2,0,4,1,1,1,2,0,3,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2,1,0,0,0,1,2,0,2,2,1,2,0,0,1,1,0,1
21068925,1,0,0,0,0,3,3,3,3,3,0,1,0,4,3,0,1,1,3,1,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0
21104728,1,3,0,2,0,3,0,1,0,0,2,1,2,0,0,0,0,0,2,2,2,0,0,1,4,2,1,0,0,0,3,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,3,1
21104787,2,2,2,1,2,1,0,0,1,3,1,2,3,1,0,1,0,2,0,1,1,1,0,3,0,4,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,2,0
21105772,0,1,1,0,0,1,4,0,4,2,0,1,0,0,2,1,2,0,0,0,0,0,2,0,3,1,0,0,1,1,0,1,0,0,0,1,2,2,1,2,0,1,0,0,0,0,1,1,0,1,1
21313043,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,1,1,1,0,0,0,2,0,0,0,0,0,3,1,2,3,1,1,2,0,1,1,0,0,0,0,0,0,0,0,4,3,3,1,0,1
21315083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,1,0,0,0,2,3,0,2,4,2,0,0,0,4,1,0,4,1,4,1,2,5
11516830,0,0,0,0,0,0,0,0,0,0,3,0,20,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
12103729,0,1,0,0,0,0,0,4,4,0,0,4,0,1,0,0,0,2,0,0,2,2,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0,3,0,2,0,2,4,0,2
21030197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
21030259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,1,2,1,3,0,1,0,2,0,2,2,8,1,5,0,0,0,1,1,7
21033268,1,1,1,0,0,0,1,0,0,4,2,1,2,2,2,2,0,0,2,1,0,0,2,1,1,3,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,2,1,0,0,1,2,0,2,0,0
21034454,2,3,1,1,0,2,2,1,0,0,0,0,2,0,1,0,0,0,5,0,2,0,3,0,0,0,0,3,2,1,0,0,2,1,0,3,2,1,0,1,0,0,0,0,0,0,0,1,0,0,0
21035579,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,1,3,1,0,1,0,3,0,0,0,0,0,3,1,0,1,0,1,3,0,0,1,1,0,0,0,2,2,1,0,1,4,1,3,0
21048937,2,1,1,1,2,0,6,0,2,1,0,0,1,0,0,3,4,0,2,0,1,0,0,0,0,0,1,0,0,1,0,3,0,0,0,1,0,2,1,0,1,1,1,2,0,0,1,0,0,0,0
21049463,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0
21049587,5,5,4,5,4,1,2,4,1,0,2,3,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
21053568,2,3,1,4,0,2,1,1,1,1,0,1,1,0,0,0,5,1,0,3,0,0,1,0,0,0,3,0,1,2,1,0,0,0,2,0,1,0,0,2,0,0,0,2,0,0,0,0,0,0,0
21055760,0,0,0,0,0,0,0,0,1,1,2,0,3,1,2,8,1,0,0,0,0,0,2,0,1,1,0,2,2,0,1,1,2,0,0,2,2,0,0,0,0,0,1,1,1,0,0,2,0,0,2
21058479,2,3,1,0,2,2,1,0,0,2,2,1,0,1,2,2,0,0,0,2,1,5,1,2,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,1,1,0
21058693,11,0,1,2,0,2,0,0,2,3,1,0,0,0,0,2,0,1,1,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,1,0,0,4,2,0,0,0,0,0,1,0,2
21059285,2,3,2,3,1,0,1,0,0,2,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1,0,2,1,0,1,0,0,0,0,2,2,0,0,1,0,1,1,0,1,0,0,2,1,0,0,2
21060724,2,4,1,3,1,0,1,1,1,0,1,1,0,1,4,3,4,5,0,0,0,0,0,2,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21061144,2,2,1,3,1,0,0,3,2,5,4,3,3,2,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0
21063274,3,4,1,4,2,0,2,3,2,1,2,1,1,3,1,1,1,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0
21063314,0,0,1,1,0,0,1,0,0,0,0,2,3,1,0,0,0,2,1,2,2,2,1,0,0,0,2,2,1,3,2,2,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2,0,1,1
21063436,3,1,1,0,4,1,2,3,9,4,3,1,0,2,1,3,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
